video_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24
7198316629904788782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1003906048963781,0.004935603489334627,0.0031312796684533897,0.000827479781621729,0.0,0.0,0.013909989832242224,0.11061006840153156,0.0,0.007042164260511756,0.0,0.019230113017302403,0.012546018213965296,0.4174997116825159,0.2522070557376184,0.0,0.05587613900826851,0.0017937720102562046
7198356414211951915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7199000937971813678,0.0,0.0,0.007217368719755337,0.00011158243739316778,0.00554329187439815,0.005543779769130727,0.7328079187930844,0.0033302337697113603,0.0,0.17271312410890163,0.0,0.0011312150171238417,0.0,0.0,0.0,0.0019422642445420632,0.0,0.0,0.05921125516196354,0.0,0.002213993009144197,0.0,0.0008521732011927438,0.007381799893659016,0.0
7199175929887755526,0.0,0.0,0.0,3.6546016161475816e-05,0.002717437569069635,0.002780208084381007,0.0,0.0,0.0,0.8963155026498096,0.0,0.0,0.0003701937501737452,0.0001754317142879987,0.0,0.0618965330145698,0.004812959703016172,0.007349907798569222,0.010628439856209159,0.0,0.0,0.0,0.0046003603187345175,0.0052407196311978115,0.003075759893819866
7200589870656458026,0.0,0.0,0.0,0.0,0.0758949101530011,0.0,0.05439390156373767,0.0,0.0,0.08427375456139334,0.09631888654371616,0.0,0.0,0.0,0.4809854585363722,0.08682640543679918,0.005103516729683953,0.0,0.042066723110733305,0.0,0.014151231052054594,0.050972182772634156,0.009013029539873992,0.0,0.0
7201288853469285678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201386338451508526,0.0,0.0,0.03082912986670721,0.2554628942647891,0.05204126627976308,0.032075229385240045,0.0,0.0959405517039585,0.011833163063509667,0.025556462128315565,0.026701656233247623,0.0,0.0,0.00029018951503525543,0.017259510587015966,0.0,0.03509108275690961,0.08052973128900712,0.18762785158762407,0.05386916673130568,0.052943891636803485,0.0,0.015483703004305401,0.02625924213937942,0.00020527782708296577
7201613794336951594,0.0,0.0,0.0,0.0,0.0,0.0,0.25859738566643725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003655418137256715,0.0,0.0,0.7383181637652578,0.0,0.0,0.0017865791217396233,0.0,0.0,0.0009323296328395558
7201647066953649454,0.0,0.006975560712541178,0.0,0.5457779917991891,0.006791793739150641,0.0061297086566957605,0.0,0.04315668495101724,0.002486751853528751,0.03682279507825436,0.0,0.027672887389375695,0.010248686190740916,0.0014193472994641577,0.0,0.0,0.13116856072676855,0.0,0.002567889657355063,0.000983191488174237,0.03985942904218341,0.009153881603559387,0.05252820452354418,0.041180631909771885,0.035076003378685744
7202608974665895214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
